Date,Symbol,Company,Open,DayHigh,DayLow,LastPrice,PreviousClose,Change,PChange,Volume
2025-11-18,SHRIRAMFIN,SHRIRAMFINEQN,820.0,827.7,810.0,823.0,817.9,5.1,0.62,6684032.0
2025-11-18,TITAN,TITANEQN,3865.0,3900.0,3841.6,3885.0,3868.6,16.4,0.42,849933.0
2025-11-18,MARUTI,MARUTIEQN,15878.0,15999.0,15750.0,15919.0,15878.0,41.0,0.26,392818.0
2025-11-18,POWERGRID,POWERGRIDEQN,274.0,276.8,272.3,274.15,273.55,0.6,0.22,16433581.0
2025-11-18,RELIANCE,RELIANCEEQN,1521.7,1527.8,1510.5,1520.0,1518.3,1.7,0.11,11044591.0
2025-11-18,DRREDDY,DRREDDYEQN,1244.5,1247.0,1232.7,1242.0,1244.4,-2.4,-0.19,971331.0
2025-11-18,SBIN,SBINEQN,975.6,976.7,968.85,971.3,973.35,-2.05,-0.21,6594162.0
2025-11-18,EICHERMOT,EICHERMOTEQN,6835.0,6854.0,6754.0,6785.0,6799.0,-14.0,-0.21,517127.0
2025-11-18,SUNPHARMA,SUNPHARMAEQN,1764.0,1764.5,1750.0,1759.5,1763.9,-4.4,-0.25,1429518.0
2025-11-18,SBILIFE,SBILIFEEQN,1991.1,2013.5,1988.0,1990.4,1996.0,-5.6,-0.28,855557.0
2025-11-18,ITC,ITCEQN,408.25,409.8,404.55,405.7,407.1,-1.4,-0.34,7661146.0
2025-11-18,BAJAJ-AUTO,BAJAJ-AUTOEQN,8975.5,8999.0,8900.0,8915.0,8945.5,-30.5,-0.34,276170.0
2025-11-18,KOTAKBANK,KOTAKBANKEQN,2090.6,2107.0,2080.0,2095.6,2102.9,-7.3,-0.35,2060029.0
2025-11-18,TATASTEEL,TATASTEELEQN,172.4,173.12,170.55,172.44,173.17,-0.73,-0.42,34274171.0
2025-11-18,NESTLEIND,NESTLEINDEQN,1262.1,1269.9,1252.6,1265.0,1270.3,-5.3,-0.42,810383.0
2025-11-18,TMPV,TMPVEQN,373.1,374.0,369.15,371.1,372.7,-1.6,-0.43,17480708.0
2025-11-18,ULTRACEMCO,ULTRACEMCOEQN,11888.0,11888.0,11688.0,11724.0,11778.0,-54.0,-0.46,318105.0
2025-11-18,ONGC,ONGCEQN,247.0,249.45,246.3,246.9,248.05,-1.15,-0.46,7708094.0
2025-11-18,NTPC,NTPCEQN,329.05,329.75,327.15,328.4,330.2,-1.8,-0.55,6775933.0
2025-11-18,HDFCBANK,HDFCBANKEQN,997.65,999.0,990.0,990.85,996.55,-5.7,-0.57,20002372.0
2025-11-18,MAXHEALTH,MAXHEALTHEQN,1141.4,1144.6,1112.0,1115.2,1121.6,-6.4,-0.57,5778609.0
2025-11-18,ICICIBANK,ICICIBANKEQN,1380.2,1382.8,1369.1,1370.0,1379.0,-9.0,-0.65,9527900.0
2025-11-18,BEL,BELEQN,424.55,429.45,420.3,421.6,424.55,-2.95,-0.69,13338631.0
2025-11-18,TCS,TCSEQN,3102.0,3105.0,3078.0,3080.1,3102.2,-22.1,-0.71,2548113.0
2025-11-18,LT,LTEQN,4020.0,4026.8,3978.9,3998.9,4027.7,-28.8,-0.72,1748841.0
2025-11-18,TRENT,TRENTEQN,4404.6,4409.9,4359.9,4369.0,4404.6,-35.6,-0.81,316718.0
2025-11-18,HINDUNILVR,HINDUNILVREQN,2415.8,2422.9,2401.9,2404.1,2425.0,-20.9,-0.86,1228895.0
2025-11-18,HCLTECH,HCLTECHEQN,1604.0,1604.0,1590.1,1592.5,1606.4,-13.9,-0.87,1640065.0
2025-11-18,ADANIENT,ADANIENTEQN,2462.0,2478.6,2434.3,2439.0,2462.0,-23.0,-0.93,1245150.0
2025-11-18,JSWSTEEL,JSWSTEELEQN,1179.9,1179.9,1152.9,1164.5,1175.5,-11.0,-0.94,1912097.0
2025-11-18,M&M,M&MEQN,3718.5,3732.7,3688.0,3699.0,3734.9,-35.9,-0.96,2613538.0
2025-11-18,COALINDIA,COALINDIAEQN,387.85,387.85,382.95,383.65,387.85,-4.2,-1.08,4460550.0
2025-11-18,ADANIPORTS,ADANIPORTSEQN,1518.9,1518.9,1490.2,1491.2,1507.6,-16.4,-1.09,1818281.0
2025-11-18,BAJFINANCE,BAJFINANCEEQN,1021.2,1024.1,1011.7,1014.4,1026.8,-12.4,-1.21,4561788.0
2025-11-18,WIPRO,WIPROEQN,242.93,244.0,240.3,241.0,244.05,-3.05,-1.25,4728747.0
2025-11-18,HDFCLIFE,HDFCLIFEEQN,766.45,769.1,760.55,760.6,770.25,-9.65,-1.25,1363269.0
2025-11-18,BAJAJFINSV,BAJAJFINSVEQN,2073.0,2075.5,2047.0,2053.3,2079.6,-26.3,-1.26,734218.0
2025-11-18,GRASIM,GRASIMEQN,2788.0,2790.3,2750.0,2755.0,2790.3,-35.3,-1.27,437911.0
2025-11-18,HINDALCO,HINDALCOEQN,804.5,804.5,788.35,796.85,807.15,-10.3,-1.28,7298772.0
2025-11-18,CIPLA,CIPLAEQN,1530.0,1535.0,1512.1,1516.0,1535.6,-19.6,-1.28,747847.0
2025-11-18,INFY,INFYEQN,1506.0,1506.0,1483.2,1486.8,1507.6,-20.8,-1.38,7324631.0
2025-11-18,APOLLOHOSP,APOLLOHOSPEQN,7450.0,7474.0,7373.0,7376.0,7487.5,-111.5,-1.49,285075.0
2025-11-18,ETERNAL,ETERNALEQN,312.0,313.0,304.5,304.5,309.55,-5.05,-1.63,24984735.0
2025-11-18,INDIGO,INDIGOEQN,5876.0,5888.5,5733.5,5758.5,5873.0,-114.5,-1.95,906462.0
2025-11-18,JIOFIN,JIOFINEQN,311.15,311.85,305.45,305.8,312.0,-6.2,-1.99,8860636.0
2025-11-18,TECHM,TECHMEQN,1444.0,1451.1,1419.5,1420.7,1452.8,-32.1,-2.21,1552810.0
2025-11-18,TATACONSUM,TATACONSUMEQN,1178.7,1178.7,1151.9,1152.0,1178.9,-26.9,-2.28,1695484.0
2025-11-19,NIFTY 50,NIFTY 50,25918.1,26074.65,25856.2,26052.65,25910.05,142.60000000000218,0.55,
2025-11-19,MAXHEALTH,MAXHEALTHEQN,1115.0,1170.4,1104.9,1164.7,1116.7,48.0,4.3,5964316.0
2025-11-19,HCLTECH,HCLTECHEQN,1595.3,1669.5,1588.6,1662.0,1595.2,66.8,4.19,6342091.0
2025-11-19,INFY,INFYEQN,1490.5,1543.0,1490.5,1542.0,1486.4,55.6,3.74,10980222.0
2025-11-19,WIPRO,WIPROEQN,241.2,246.85,240.54,246.06,240.9,5.16,2.14,13297693.0
2025-11-19,TCS,TCSEQN,3097.0,3155.0,3083.5,3147.0,3087.1,59.9,1.94,3150257.0
2025-11-19,HINDUNILVR,HINDUNILVREQN,2412.0,2450.7,2411.0,2443.7,2404.0,39.7,1.65,1465098.0
2025-11-19,SUNPHARMA,SUNPHARMAEQN,1762.0,1790.3,1751.1,1786.5,1758.8,27.7,1.57,2130881.0
2025-11-19,TITAN,TITANEQN,3882.9,3940.5,3862.4,3934.8,3879.2,55.6,1.43,1577946.0
2025-11-19,EICHERMOT,EICHERMOTEQN,6800.0,6911.5,6760.0,6898.0,6814.5,83.5,1.23,416163.0
2025-11-19,NESTLEIND,NESTLEINDEQN,1267.9,1280.0,1263.0,1279.9,1265.1,14.8,1.17,726230.0
2025-11-19,TECHM,TECHMEQN,1427.5,1443.5,1417.8,1436.9,1422.0,14.9,1.05,5777296.0
2025-11-19,APOLLOHOSP,APOLLOHOSPEQN,7419.0,7482.0,7332.0,7450.0,7385.5,64.5,0.87,454694.0
2025-11-19,SBIN,SBINEQN,972.45,984.45,968.8,980.5,972.45,8.05,0.83,8290067.0
2025-11-19,TATACONSUM,TATACONSUMEQN,1154.1,1165.8,1149.0,1163.5,1154.1,9.4,0.81,1935029.0
2025-11-19,CIPLA,CIPLAEQN,1511.4,1529.6,1505.4,1526.0,1514.5,11.5,0.76,1171060.0
2025-11-19,ONGC,ONGCEQN,246.95,250.3,245.4,248.75,246.95,1.8,0.73,7071770.0
2025-11-19,KOTAKBANK,KOTAKBANKEQN,2099.5,2110.0,2089.5,2108.1,2093.1,15.0,0.72,2492854.0
2025-11-19,ICICIBANK,ICICIBANKEQN,1373.5,1384.0,1371.6,1383.1,1373.4,9.7,0.71,10393854.0
2025-11-19,M&M,M&MEQN,3695.0,3746.5,3667.8,3718.0,3694.8,23.2,0.63,1626006.0
2025-11-19,BEL,BELEQN,420.0,424.25,415.05,423.25,420.9,2.35,0.56,9656608.0
2025-11-19,DRREDDY,DRREDDYEQN,1248.7,1252.7,1237.0,1250.2,1243.8,6.4,0.51,830057.0
2025-11-19,BHARTIARTL,BHARTIARTLEQN,2155.0,2166.2,2146.7,2160.0,2149.2,10.8,0.5,7419304.0
2025-11-19,INDIGO,INDIGOEQN,5712.0,5773.0,5674.0,5768.0,5739.5,28.5,0.5,784184.0
2025-11-19,LT,LTEQN,4007.0,4026.5,3980.3,4018.4,3999.6,18.8,0.47,922377.0
2025-11-19,JSWSTEEL,JSWSTEELEQN,1167.5,1170.9,1157.6,1168.4,1163.0,5.4,0.46,522339.0
2025-11-19,TATASTEEL,TATASTEELEQN,172.45,173.9,172.06,173.2,172.45,0.75,0.43,19616135.0
2025-11-19,AXISBANK,AXISBANKEQN,1268.0,1273.0,1257.8,1270.1,1265.4,4.7,0.37,4100706.0
2025-11-19,POWERGRID,POWERGRIDEQN,275.95,276.0,272.5,275.2,274.2,1.0,0.36,15765217.0
2025-11-19,SBILIFE,SBILIFEEQN,1990.9,2008.3,1985.0,2000.2,1993.3,6.9,0.35,894075.0
2025-11-19,HDFCBANK,HDFCBANKEQN,990.0,996.55,984.0,994.8,992.45,2.35,0.24,19812543.0
2025-11-19,ETERNAL,ETERNALEQN,305.0,308.1,302.6,306.75,306.15,0.6,0.2,15527965.0
2025-11-19,RELIANCE,RELIANCEEQN,1517.4,1522.3,1512.0,1519.0,1519.4,-0.4,-0.03,5689720.0
2025-11-19,HDFCLIFE,HDFCLIFEEQN,760.6,762.0,755.65,761.6,761.8,-0.2,-0.03,950945.0
2025-11-19,ULTRACEMCO,ULTRACEMCOEQN,11707.0,11754.0,11638.0,11681.0,11707.0,-26.0,-0.22,271346.0
2025-11-19,ADANIENT,ADANIENTEQN,2446.5,2449.9,2413.9,2431.0,2436.8,-5.8,-0.24,774729.0
2025-11-19,BAJAJFINSV,BAJAJFINSVEQN,2059.4,2059.4,2035.0,2045.0,2050.2,-5.2,-0.25,704796.0
2025-11-19,JIOFIN,JIOFINEQN,305.85,306.4,303.6,304.65,305.95,-1.3,-0.42,5876923.0
2025-11-19,ASIANPAINT,ASIANPAINTEQN,2914.0,2916.0,2887.2,2892.0,2906.0,-14.0,-0.48,1387740.0
2025-11-19,TRENT,TRENTEQN,4380.0,4388.9,4330.9,4352.2,4374.0,-21.8,-0.5,593949.0
2025-11-19,SHRIRAMFIN,SHRIRAMFINEQN,824.15,826.7,815.8,816.0,820.2,-4.2,-0.51,3711277.0
2025-11-19,ITC,ITCEQN,404.85,405.55,402.8,403.7,405.85,-2.15,-0.53,7881436.0
2025-11-19,BAJAJ-AUTO,BAJAJ-AUTOEQN,8950.0,8975.0,8863.5,8872.0,8921.0,-49.0,-0.55,326284.0
2025-11-19,HINDALCO,HINDALCOEQN,797.15,798.8,790.0,792.0,797.15,-5.15,-0.65,3005463.0
2025-11-19,GRASIM,GRASIMEQN,2770.0,2774.0,2739.1,2743.0,2762.0,-19.0,-0.69,468940.0
2025-11-19,NTPC,NTPCEQN,328.95,328.95,325.05,326.1,328.45,-2.35,-0.72,6934713.0
2025-11-19,ADANIPORTS,ADANIPORTSEQN,1499.0,1499.5,1478.0,1484.0,1495.0,-11.0,-0.74,1746021.0
2025-11-19,BAJFINANCE,BAJFINANCEEQN,1009.0,1016.1,1004.6,1005.8,1013.6,-7.8,-0.77,5158045.0
2025-11-19,MARUTI,MARUTIEQN,15950.0,15950.0,15715.0,15740.0,15930.0,-190.0,-1.19,286208.0
2025-11-19,COALINDIA,COALINDIAEQN,383.1,383.85,378.45,379.3,383.95,-4.65,-1.21,5330423.0
2025-11-19,TMPV,TMPVEQN,371.2,371.25,360.35,361.0,371.3,-10.3,-2.77,17846244.0
2025-11-20,NIFTY 50,NIFTY 50,26132.1,26246.65,26063.2,26192.15,26052.65,139.5,0.54,
2025-11-20,EICHERMOT,EICHERMOTEQN,6906.0,7138.0,6886.5,7125.0,6896.5,228.5,3.31,857096.0
2025-11-20,BAJFINANCE,BAJFINANCEEQN,1015.0,1031.7,1007.3,1028.7,1005.6,23.1,2.3,5458457.0
2025-11-20,BAJAJFINSV,BAJAJFINSVEQN,2064.7,2105.0,2042.9,2097.2,2050.2,47.0,2.29,1576279.0
2025-11-20,RELIANCE,RELIANCEEQN,1530.0,1550.9,1526.7,1549.5,1518.9,30.6,2.01,18168875.0
2025-11-20,TECHM,TECHMEQN,1445.3,1464.7,1430.7,1460.0,1433.9,26.1,1.82,2818139.0
2025-11-20,JIOFIN,JIOFINEQN,305.6,309.6,305.2,308.8,304.45,4.35,1.43,7778706.0
2025-11-20,HDFCBANK,HDFCBANKEQN,995.3,1011.6,992.45,1008.6,994.6,14.0,1.41,19850441.0
2025-11-20,SBILIFE,SBILIFEEQN,2013.9,2032.0,2000.0,2030.0,2004.8,25.2,1.26,805726.0
2025-11-20,AXISBANK,AXISBANKEQN,1275.0,1287.3,1262.6,1286.2,1270.4,15.8,1.24,4617286.0
2025-11-20,HINDALCO,HINDALCOEQN,799.8,802.65,789.3,800.1,790.95,9.15,1.16,6016421.0
2025-11-20,BAJAJ-AUTO,BAJAJ-AUTOEQN,8924.0,9005.0,8890.0,8984.0,8884.5,99.5,1.12,189773.0
2025-11-20,TRENT,TRENTEQN,4352.2,4417.8,4352.1,4398.0,4358.9,39.1,0.9,513678.0
2025-11-20,SHRIRAMFIN,SHRIRAMFINEQN,822.0,828.7,816.5,824.65,818.05,6.6,0.81,3187800.0
2025-11-20,POWERGRID,POWERGRIDEQN,275.25,279.05,274.5,277.2,275.15,2.05,0.75,15337204.0
2025-11-20,ULTRACEMCO,ULTRACEMCOEQN,11720.0,11773.0,11661.0,11751.0,11666.0,85.0,0.73,185395.0
2025-11-20,INDIGO,INDIGOEQN,5761.5,5836.0,5750.0,5800.0,5758.5,41.5,0.72,429190.0
2025-11-20,ADANIENT,ADANIENTEQN,2450.1,2478.9,2440.4,2448.0,2433.1,14.9,0.61,1526320.0
2025-11-20,TATACONSUM,TATACONSUMEQN,1164.9,1179.4,1163.0,1169.0,1162.1,6.9,0.59,2193828.0
2025-11-20,ITC,ITCEQN,403.55,407.0,403.25,405.6,403.55,2.05,0.51,6690732.0
2025-11-20,HDFCLIFE,HDFCLIFEEQN,760.7,765.15,750.1,765.0,761.1,3.9,0.51,2612075.0
2025-11-20,ADANIPORTS,ADANIPORTSEQN,1500.0,1505.0,1487.6,1490.4,1484.2,6.2,0.42,1459297.0
2025-11-20,LT,LTEQN,4035.0,4048.0,4007.7,4035.1,4019.6,15.5,0.39,1463519.0
2025-11-20,MAXHEALTH,MAXHEALTHEQN,1166.0,1172.0,1147.9,1168.8,1164.4,4.4,0.38,2784593.0
2025-11-20,MARUTI,MARUTIEQN,15810.0,15823.0,15618.0,15822.0,15768.0,54.0,0.34,249487.0
2025-11-20,JSWSTEEL,JSWSTEELEQN,1170.6,1174.9,1161.0,1168.0,1164.9,3.1,0.27,908753.0
2025-11-20,COALINDIA,COALINDIAEQN,381.0,381.25,377.55,379.9,379.05,0.85,0.22,3970398.0
2025-11-20,GRASIM,GRASIMEQN,2760.0,2764.3,2745.0,2750.0,2744.7,5.3,0.19,519339.0
2025-11-20,ETERNAL,ETERNALEQN,308.5,308.65,304.6,307.05,306.6,0.45,0.15,13513996.0
2025-11-20,WIPRO,WIPROEQN,247.5,247.8,245.71,246.38,246.07,0.31,0.13,6705688.0
2025-11-20,CIPLA,CIPLAEQN,1526.9,1534.8,1519.4,1528.3,1526.8,1.5,0.1,896655.0
2025-11-20,NTPC,NTPCEQN,328.0,330.0,326.2,326.85,326.6,0.25,0.08,5155140.0
2025-11-20,TCS,TCSEQN,3148.0,3164.5,3138.1,3149.8,3147.7,2.1,0.07,2700604.0
2025-11-20,BEL,BELEQN,425.0,427.2,422.2,423.5,423.2,0.3,0.07,10461850.0
2025-11-20,BHARTIARTL,BHARTIARTLEQN,2153.1,2169.3,2149.9,2160.0,2159.8,0.2,0.01,7452825.0
2025-11-20,ICICIBANK,ICICIBANKEQN,1380.1,1388.3,1375.4,1382.0,1383.1,-1.1,-0.08,10131199.0
2025-11-20,NESTLEIND,NESTLEINDEQN,1288.0,1288.6,1275.2,1278.0,1279.0,-1.0,-0.08,796772.0
2025-11-20,SBIN,SBINEQN,986.0,986.6,979.35,981.05,982.75,-1.7,-0.17,6439792.0
2025-11-20,DRREDDY,DRREDDYEQN,1255.0,1255.0,1237.7,1247.4,1250.2,-2.8,-0.22,854973.0
2025-11-20,APOLLOHOSP,APOLLOHOSPEQN,7481.0,7491.0,7415.0,7440.0,7459.0,-19.0,-0.25,228360.0
2025-11-20,M&M,M&MEQN,3744.8,3759.0,3711.1,3711.8,3722.5,-10.7,-0.29,1815568.0
2025-11-20,TMPV,TMPVEQN,362.0,364.4,359.25,359.8,360.85,-1.05,-0.29,15996789.0
2025-11-20,INFY,INFYEQN,1555.0,1555.0,1534.0,1536.3,1541.1,-4.8,-0.31,7384489.0
2025-11-20,KOTAKBANK,KOTAKBANKEQN,2114.8,2114.8,2093.2,2098.0,2105.9,-7.9,-0.38,7339852.0
2025-11-20,SUNPHARMA,SUNPHARMAEQN,1790.0,1792.0,1773.1,1776.8,1784.1,-7.3,-0.41,1513793.0
2025-11-20,TATASTEEL,TATASTEELEQN,174.1,174.36,172.26,172.4,173.21,-0.81,-0.47,15965205.0
2025-11-20,ONGC,ONGCEQN,249.0,251.1,247.6,247.8,249.0,-1.2,-0.48,6918042.0
2025-11-20,HINDUNILVR,HINDUNILVREQN,2445.1,2459.0,2425.0,2429.0,2441.6,-12.6,-0.52,1396780.0
2025-11-20,TITAN,TITANEQN,3950.0,3956.0,3895.0,3900.0,3933.1,-33.1,-0.84,762354.0
2025-11-20,HCLTECH,HCLTECHEQN,1662.6,1668.4,1642.6,1644.4,1662.6,-18.2,-1.09,2723719.0
2025-11-20,ASIANPAINT,ASIANPAINTEQN,2897.4,2906.1,2852.5,2860.0,2893.7,-33.7,-1.16,1062716.0
2025-11-21,NIFTY 50,NIFTY 50,26109.55,26179.2,26052.2,26068.15,26192.15,-124.0,-0.47,
2025-11-21,MARUTI,MARUTIEQN,15790.0,16150.0,15737.0,16010.0,15801.0,209.0,1.32,586344.0
2025-11-21,TATACONSUM,TATACONSUMEQN,1173.9,1187.0,1162.5,1184.5,1173.9,10.6,0.9,3194299.0
2025-11-21,MAXHEALTH,MAXHEALTHEQN,1160.0,1183.9,1160.0,1179.1,1168.9,10.2,0.87,2258456.0
2025-11-21,INDIGO,INDIGOEQN,5785.0,5873.5,5755.0,5835.0,5785.5,49.5,0.86,410050.0
2025-11-21,M&M,M&MEQN,3730.0,3779.0,3726.0,3747.0,3716.7,30.3,0.82,3184127.0
2025-11-21,TMPV,TMPVEQN,359.0,364.25,358.0,362.5,359.8,2.7,0.75,10823341.0
2025-11-21,ITC,ITCEQN,405.0,408.5,404.7,408.0,405.45,2.55,0.63,5806102.0
2025-11-21,ASIANPAINT,ASIANPAINTEQN,2869.0,2895.6,2854.1,2876.0,2859.8,16.2,0.57,857326.0
2025-11-21,INFY,INFYEQN,1531.0,1551.5,1526.3,1544.1,1536.5,7.6,0.49,9184780.0
2025-11-21,HINDUNILVR,HINDUNILVREQN,2436.2,2443.2,2413.0,2440.0,2428.4,11.6,0.48,1840665.0
2025-11-21,TECHM,TECHMEQN,1455.0,1469.0,1440.0,1461.5,1456.0,5.5,0.38,2615039.0
2025-11-21,BHARTIARTL,BHARTIARTLEQN,2150.1,2174.5,2148.6,2165.0,2158.3,6.7,0.31,6720935.0
2025-11-21,SUNPHARMA,SUNPHARMAEQN,1778.0,1787.4,1773.7,1782.7,1777.4,5.3,0.3,2199294.0
2025-11-21,EICHERMOT,EICHERMOTEQN,7125.5,7205.0,7088.5,7139.0,7125.5,13.5,0.19,654122.0
2025-11-21,TCS,TCSEQN,3144.8,3170.0,3135.2,3150.0,3144.8,5.2,0.17,4176911.0
2025-11-21,POWERGRID,POWERGRIDEQN,277.2,279.0,275.4,277.6,277.2,0.4,0.14,12939820.0
2025-11-21,HDFCLIFE,HDFCLIFEEQN,760.0,766.2,758.6,762.8,762.2,0.6,0.08,2712539.0
2025-11-21,TITAN,TITANEQN,3901.0,3925.0,3882.1,3902.1,3902.4,-0.3,-0.01,383295.0
2025-11-21,NTPC,NTPCEQN,326.85,328.4,325.0,326.4,326.6,-0.2,-0.06,6142324.0
2025-11-21,NESTLEIND,NESTLEINDEQN,1275.0,1288.9,1273.0,1277.7,1279.2,-1.5,-0.12,673196.0
2025-11-21,COALINDIA,COALINDIAEQN,378.0,380.35,377.55,378.5,379.65,-1.15,-0.3,3087741.0
2025-11-21,LT,LTEQN,4026.0,4057.0,4015.2,4025.0,4037.4,-12.4,-0.31,1241081.0
2025-11-21,ULTRACEMCO,ULTRACEMCOEQN,11758.0,11788.0,11691.0,11717.0,11753.0,-36.0,-0.31,192015.0
2025-11-21,RELIANCE,RELIANCEEQN,1541.0,1557.8,1540.1,1543.7,1549.1,-5.4,-0.35,9615088.0
2025-11-21,APOLLOHOSP,APOLLOHOSPEQN,7425.5,7435.0,7381.5,7393.0,7423.0,-30.0,-0.4,138605.0
2025-11-21,DRREDDY,DRREDDYEQN,1244.8,1250.7,1237.1,1243.5,1248.6,-5.1,-0.41,940995.0
2025-11-21,SBILIFE,SBILIFEEQN,2026.9,2030.5,2016.6,2018.2,2027.1,-8.9,-0.44,506476.0
2025-11-21,SHRIRAMFIN,SHRIRAMFINEQN,825.0,832.0,810.6,822.15,826.6,-4.45,-0.54,3831173.0
2025-11-21,TRENT,TRENTEQN,4397.0,4397.0,4355.0,4364.0,4388.9,-24.9,-0.57,411247.0
2025-11-21,KOTAKBANK,KOTAKBANKEQN,2100.0,2111.5,2078.5,2086.5,2098.7,-12.2,-0.58,7837533.0
2025-11-21,ONGC,ONGCEQN,247.05,248.3,246.2,246.4,248.05,-1.65,-0.67,7588498.0
2025-11-21,WIPRO,WIPROEQN,245.0,247.25,243.61,244.61,246.26,-1.65,-0.67,5514697.0
2025-11-21,AXISBANK,AXISBANKEQN,1284.0,1284.5,1273.0,1275.2,1285.2,-10.0,-0.78,6363068.0
2025-11-21,ADANIPORTS,ADANIPORTSEQN,1492.0,1492.3,1467.1,1479.3,1491.1,-11.8,-0.79,1165198.0
2025-11-21,SBIN,SBINEQN,979.7,980.6,971.05,972.45,981.55,-9.1,-0.93,5375922.0
2025-11-21,GRASIM,GRASIMEQN,2750.0,2756.9,2723.0,2723.0,2748.6,-25.6,-0.93,471617.0
2025-11-21,BAJAJ-AUTO,BAJAJ-AUTOEQN,8950.0,8957.5,8862.0,8890.0,8979.5,-89.5,-1.0,320248.0
2025-11-21,ICICIBANK,ICICIBANKEQN,1373.0,1376.0,1364.6,1369.0,1383.0,-14.0,-1.01,11483331.0
2025-11-21,HDFCBANK,HDFCBANKEQN,1003.1,1008.3,996.55,998.0,1008.85,-10.85,-1.08,17499379.0
2025-11-21,ADANIENT,ADANIENTEQN,2450.0,2456.2,2418.0,2419.0,2446.1,-27.1,-1.11,547454.0
2025-11-21,CIPLA,CIPLAEQN,1521.1,1527.0,1507.7,1509.5,1529.2,-19.7,-1.29,1126636.0
2025-11-21,BEL,BELEQN,421.5,423.35,415.5,417.2,423.0,-5.8,-1.37,8392465.0
2025-11-21,JIOFIN,JIOFINEQN,307.0,308.35,303.0,303.9,308.35,-4.45,-1.44,5970937.0
2025-11-21,ETERNAL,ETERNALEQN,304.95,305.95,301.0,302.0,306.9,-4.9,-1.6,13725999.0
2025-11-21,BAJAJFINSV,BAJAJFINSVEQN,2100.0,2100.0,2045.1,2056.9,2095.6,-38.7,-1.85,1019775.0
2025-11-21,HCLTECH,HCLTECHEQN,1636.0,1643.5,1606.0,1608.8,1645.4,-36.6,-2.22,2958602.0
2025-11-21,BAJFINANCE,BAJFINANCEEQN,1020.0,1027.6,1001.5,1005.0,1028.6,-23.6,-2.29,6303438.0
2025-11-21,TATASTEEL,TATASTEELEQN,171.8,171.9,167.7,168.0,172.46,-4.46,-2.59,28401733.0
2025-11-21,HINDALCO,HINDALCOEQN,786.0,787.0,776.25,777.35,799.8,-22.45,-2.81,5098069.0
2025-11-21,JSWSTEEL,JSWSTEELEQN,1166.0,1166.9,1133.1,1135.9,1170.0,-34.1,-2.91,1045371.0
2025-11-22,NIFTY 50,NIFTY 50,26109.55,26179.2,26052.2,26068.15,26192.15,-124.0,-0.47,
2025-11-22,MARUTI,MARUTIEQN,15790.0,16150.0,15737.0,16010.0,15801.0,209.0,1.32,586351.0
2025-11-22,TATACONSUM,TATACONSUMEQN,1173.9,1187.0,1162.5,1184.5,1173.9,10.6,0.9,3194549.0
2025-11-22,MAXHEALTH,MAXHEALTHEQN,1160.0,1183.9,1160.0,1179.1,1168.9,10.2,0.87,2258525.0
2025-11-22,INDIGO,INDIGOEQN,5785.0,5873.5,5755.0,5835.0,5785.5,49.5,0.86,410054.0
2025-11-22,M&M,M&MEQN,3730.0,3779.0,3726.0,3747.0,3716.7,30.3,0.82,3184145.0
2025-11-22,TMPV,TMPVEQN,359.0,364.25,358.0,362.5,359.8,2.7,0.75,10829320.0
2025-11-22,ITC,ITCEQN,405.0,408.5,404.7,408.0,405.45,2.55,0.63,5808131.0
2025-11-22,ASIANPAINT,ASIANPAINTEQN,2869.0,2895.6,2854.1,2876.0,2859.8,16.2,0.57,857340.0
2025-11-22,INFY,INFYEQN,1531.0,1551.5,1526.3,1544.1,1536.5,7.6,0.49,9186302.0
2025-11-22,HINDUNILVR,HINDUNILVREQN,2436.2,2443.2,2413.0,2440.0,2428.4,11.6,0.48,1840712.0
2025-11-22,TECHM,TECHMEQN,1455.0,1469.0,1440.0,1461.5,1456.0,5.5,0.38,2615232.0
2025-11-22,BHARTIARTL,BHARTIARTLEQN,2150.1,2174.5,2148.6,2165.0,2158.3,6.7,0.31,6720938.0
2025-11-22,SUNPHARMA,SUNPHARMAEQN,1778.0,1787.4,1773.7,1782.7,1777.4,5.3,0.3,2199311.0
2025-11-22,EICHERMOT,EICHERMOTEQN,7125.5,7205.0,7088.5,7139.0,7125.5,13.5,0.19,654156.0
2025-11-22,TCS,TCSEQN,3144.8,3170.0,3135.2,3150.0,3144.8,5.2,0.17,4177037.0
2025-11-22,POWERGRID,POWERGRIDEQN,277.2,279.0,275.4,277.6,277.2,0.4,0.14,12941485.0
2025-11-22,HDFCLIFE,HDFCLIFEEQN,760.0,766.2,758.6,762.8,762.2,0.6,0.08,2712721.0
2025-11-22,TITAN,TITANEQN,3901.0,3925.0,3882.1,3902.1,3902.4,-0.3,-0.01,383311.0
2025-11-22,NTPC,NTPCEQN,326.85,328.4,325.0,326.4,326.6,-0.2,-0.06,6142545.0
2025-11-22,NESTLEIND,NESTLEINDEQN,1275.0,1288.9,1273.0,1277.7,1279.2,-1.5,-0.12,673231.0
2025-11-22,COALINDIA,COALINDIAEQN,378.0,380.35,377.55,378.5,379.65,-1.15,-0.3,3088629.0
2025-11-22,LT,LTEQN,4026.0,4057.0,4015.2,4025.0,4037.4,-12.4,-0.31,1241149.0
2025-11-22,ULTRACEMCO,ULTRACEMCOEQN,11758.0,11788.0,11691.0,11717.0,11753.0,-36.0,-0.31,192051.0
